user_id,user_name,flagged,mean_proba,all,ratio,rank_flagged,rank_ratio,rank_proba,mean_rank,flagged_cum
22854311,Muhamadhussen,5,0.64903235,13,0.38461538461538464,52,52,339,147.66666666666666,1963
22818936,TUTURUTURU,2,0.63891107,3,0.6666666666666666,55,23,365,147.66666666666666,1966
22826035,moving1970,1,0.7236185,21,0.047619047619047616,56,209,179,148,1987
22856050,Mohamadjavad0010,2,0.63874614,3,0.6666666666666666,55,23,366,148,1990
22852802,Dcsw,1,0.64362115,2,0.5,56,37,351,148,1992
22856301,Valeria cornejo,1,0.6302553,1,1,56,1,387,148,1993
22823195,MapperGL,4,0.63935363,7,0.5714285714285714,53,30,364,149,2000
22890560,Cosma11,1,0.6288066,1,1,56,1,391,149.33333333333334,2001
22776218,eshura,1,0.62870854,1,1,56,1,392,149.66666666666666,2002
22802201,Brenton Waye,3,0.647309,8,0.375,54,53,343,150,2010
22862297,ManeedAOK,1,0.6281643,1,1,56,1,393,150,2011
3402229,L_nazar,2,0.6272348,2,1,55,1,396,150.66666666666666,2013
22878510,Maldario,1,0.62749255,1,1,56,1,395,150.66666666666666,2014
22797475,kondor0s,4,0.62655216,4,1,53,1,400,151.33333333333334,2018
12483686,edrevo,3,0.70069003,44,0.06818181818181818,54,177,224,151.66666666666666,2062
18797014,hossamaq,22,0.62532514,29,0.7586206896551724,35,17,403,151.66666666666666,2091
22841635,Algaida,17,0.6341884,37,0.4594594594594595,40,40,375,151.66666666666666,2128
22834017,Floydb28,1,0.6266733,1,1,56,1,399,152,2129
22365199,Everett Media,2,0.65036,7,0.2857142857142857,55,69,333,152.33333333333334,2136
22839348,WellsJ21,1,0.6533466,4,0.25,56,79,326,153.66666666666666,2140
22708726,skmula,1,0.6253147,1,1,56,1,404,153.66666666666666,2141
22866859,SAR69,2,0.6251532,2,1,55,1,407,154.33333333333334,2143
22792681,Micosahn,1,0.6354842,2,0.5,56,37,372,155,2145
22886105,antonytse,1,0.62365425,1,1,56,1,409,155.33333333333334,2146
22667399,StefanKoenig,1,0.6234237,1,1,56,1,411,156,2147
400697,sumone10154,1,0.6501158,4,0.25,56,79,335,156.66666666666666,2151
22883635,Assam Indian w-1posa bank Indian,1,0.62327284,1,1,56,1,414,157,2152
8205738,gfdfghjhgfdfghuytre,1,0.6558539,5,0.2,56,99,316,157,2157
22585949,dan_maritime,3,0.64670086,11,0.2727272727272727,54,72,345,157,2168
446041,RWD,2,0.63306165,4,0.5,55,37,380,157.33333333333334,2172
22794932,fb88orgmx1,1,0.62319636,1,1,56,1,415,157.33333333333334,2173
22828086,Nova-03,2,0.62178326,2,1,55,1,417,157.66666666666666,2175
22842139,DiscoveryPark,1,0.6228935,1,1,56,1,416,157.66666666666666,2176
22658128,Виктор Гочев,1,0.7130741,23,0.043478260869565216,56,217,201,158,2199
22730404,junk7hf,1,0.62156695,1,1,56,1,418,158.33333333333334,2200
22763373,Kim_Storm,5,0.6232928,6,0.8333333333333334,52,11,413,158.66666666666666,2206
22865507,krimoush,1,0.6909576,15,0.06666666666666667,56,178,242,158.66666666666666,2221
22551384,tomr11,2,0.6363948,5,0.4,55,50,371,158.66666666666666,2226
22875205,TrusaT22,1,0.6319462,2,0.5,56,37,384,159,2228
19597036,DJ_202,2,0.64279026,7,0.2857142857142857,55,69,353,159,2235
22836339,Diptanshu Jagade,1,0.6201242,1,1,56,1,421,159.33333333333334,2236
22866243,Marck Ogre,2,0.6576184,12,0.16666666666666666,55,111,313,159.66666666666666,2248
22865762,AccuaJet Coma-ruga,2,0.62617004,3,0.6666666666666666,55,23,401,159.66666666666666,2251
656373,duongrs,1,0.61980295,1,1,56,1,423,160,2252
22848213,CJ44,1,0.6183502,1,1,56,1,425,160.66666666666666,2253
22882411,BainbridgeBoyd,1,0.6525076,5,0.2,56,99,328,161,2258
17505144,ДмитрийБэ,1,0.6182259,1,1,56,1,427,161.33333333333334,2259
22839339,@dequa,1,0.6172703,1,1,56,1,428,161.66666666666666,2260
22862367,Gerard Parareda Gallifa,2,0.6364393,6,0.3333333333333333,55,61,370,162,2266
14591424,saiarvap,1,0.61532414,1,1,56,1,431,162.66666666666666,2267
22841502,Geomappatore,1,0.61515427,1,1,56,1,433,163.33333333333334,2268
22785116,TokioBTC,1,0.6824262,14,0.07142857142857142,56,172,262,163.33333333333334,2282
22868323,anonymous_1820,2,0.64236104,8,0.25,55,79,356,163.33333333333334,2290
22868124,Robernat,2,0.6151031,2,1,55,1,434,163.33333333333334,2292
22867075,X86354,10,0.67660683,124,0.08064516129032258,47,163,280,163.33333333333334,2416
22880127,장연우에요,1,0.61403406,1,1,56,1,436,164.33333333333334,2417
22309533,BAMAKO TOKEN,1,0.6420022,4,0.25,56,79,358,164.33333333333334,2421
14903783,Daniellop1,1,0.61362654,1,1,56,1,438,165,2422
22772857,Lucas Arizón Ibisate,3,0.62524945,6,0.5,54,37,405,165.33333333333334,2428
22829947,Bittorcamara,1,0.6127343,1,1,56,1,439,165.33333333333334,2429
22869275,DennMell,1,0.6698895,10,0.1,56,148,293,165.66666666666666,2439
22818222,Thiago Martins S,1,0.61267877,1,1,56,1,440,165.66666666666666,2440
21718176,Phamtramysinhgai,1,0.6558153,7,0.14285714285714285,56,125,317,166,2447
22878133,garavito__,1,0.6120383,1,1,56,1,442,166.33333333333334,2448
22865028,wUfwT,10,0.6251806,24,0.4166666666666667,47,46,406,166.33333333333334,2472
22850255,Batinux,1,0.6111575,1,1,56,1,444,167,2473
22881047,danio69,2,0.61832076,3,0.6666666666666666,55,23,426,168,2476
22846538,Mike Gasteiger,1,0.66586316,10,0.1,56,148,301,168.33333333333334,2486
22820913,Siren Chamber of Commerce,1,0.60928065,1,1,56,1,448,168.33333333333334,2487
13000925,Juan Carlos Bresó,1,0.6233731,2,0.5,56,37,412,168.33333333333334,2489
22715016,Ken_onyx,1,0.6293721,3,0.3333333333333333,56,61,389,168.66666666666666,2492
22854734,OpticalGURU,1,0.6085795,1,1,56,1,450,169,2493
20944882,Toni Ortoneda,12,0.62544936,37,0.32432432432432434,45,62,402,169.66666666666666,2530
531083,mishka,1,0.60825425,1,1,56,1,453,170,2531
8271631,dgoodmaniii,1,0.6080894,1,1,56,1,454,170.33333333333334,2532
22847316,tainanmelo,1,0.6078163,1,1,56,1,455,170.66666666666666,2533
22823960,Karthick Ramakrishnan,1,0.6077542,1,1,56,1,456,171,2534
22805068,Diva_Solinas,1,0.6075743,1,1,56,1,457,171.33333333333334,2535
22869838,UnlikelyProcedure,5,0.6146189,8,0.625,52,27,435,171.33333333333334,2543
22832391,kkostelnik,1,0.619892,2,0.5,56,37,422,171.66666666666666,2545
22874688,Unsure,2,0.62358993,5,0.4,55,50,410,171.66666666666666,2550
22808050,Natália Alves Lucena da Costa Padilha,1,0.60639,1,1,56,1,459,172,2551
22873502,Grace_mm,1,0.60631806,1,1,56,1,460,172.33333333333334,2552
22842565,ПивБуль,1,0.60581595,1,1,56,1,461,172.66666666666666,2553
22819556,L0ïk0s,1,0.60530376,1,1,56,1,463,173.33333333333334,2554
22810890,Ahmed Türkmen,1,0.61583054,2,0.5,56,37,429,174,2556
22632809,KeyTV,2,0.6628647,24,0.08333333333333333,55,161,307,174.33333333333334,2580
22866812,jgcffjdtddrdr,3,0.6603102,34,0.08823529411764706,54,158,312,174.66666666666666,2614
22831047,Shaikh Asalam,1,0.6034308,1,1,56,1,471,176,2615
22833217,SharpDistribuciones,1,0.6027001,1,1,56,1,474,177,2616
20463426,علي alooomx,4,0.62784725,17,0.23529411764705882,53,85,394,177.33333333333334,2633
22828859,BayouJosh,1,0.6469217,8,0.125,56,132,344,177.33333333333334,2641
22779404,Feyhero,1,0.6025771,1,1,56,1,475,177.33333333333334,2642
22817672,Jen Langevin (TNC),2,0.6020404,2,1,55,1,477,177.66666666666666,2644
22819296,fuckchina,2,0.6012984,2,1,55,1,479,178.33333333333334,2646
821456,LoPau,2,0.62058127,6,0.3333333333333333,55,61,420,178.66666666666666,2652
22777921,arivera2025,1,0.6100242,2,0.5,56,37,447,180,2654
22872983,Appleby's Farm,1,0.59944385,1,1,56,1,486,181,2655
22861176,Hungry burger craft,1,0.5985975,1,1,56,1,488,181.66666666666666,2656
22146050,Fan7787,10,0.6339386,68,0.14705882352941177,47,124,377,182.66666666666666,2724
22042867,Tjomiich,2,0.6035347,3,0.6666666666666666,55,23,470,182.66666666666666,2727
22818946,Penitenziagite,1,0.6070594,2,0.5,56,37,458,183.66666666666666,2729
22885052,Hardware_hermit,2,0.6029111,3,0.6666666666666666,55,23,473,183.66666666666666,2732
22853370,ri1994,1,0.626751,5,0.2,56,99,398,184.33333333333334,2737
22681933,Iqra B,1,0.5964328,1,1,56,1,496,184.33333333333334,2738
22731317,Nahco1013_ZLXY,7,0.5984949,9,0.7777777777777778,50,15,489,184.66666666666666,2747
22818179,jackhalliday,3,0.60005426,4,0.75,54,18,483,185,2751
22782641,KageyamaSuzume,1,0.60479426,2,0.5,56,37,464,185.66666666666666,2753
22822101,Hackerock,5,0.5968888,6,0.8333333333333334,52,11,494,185.66666666666666,2759
22863865,elz15822,1,0.59479177,1,1,56,1,501,186,2760
22847209,Parachispologo112,13,0.61367285,50,0.26,44,77,437,186,2810
1633600,JoachimClaeys,2,0.65665543,34,0.058823529411764705,55,190,314,186.33333333333334,2844
22891037,FABRICIO ALONSO LAVAYEN TOALA,1,0.6193206,4,0.25,56,79,424,186.33333333333334,2848
22863220,Dani Mourt,1,0.60450554,2,0.5,56,37,466,186.33333333333334,2850
22822812,Myrimth,1,0.5944695,1,1,56,1,503,186.66666666666666,2851
22875611,Ewokru,1,0.6238776,5,0.2,56,99,408,187.66666666666666,2856
22586657,JC_Driver,1,0.5933036,1,1,56,1,506,187.66666666666666,2857
21558170,Gelchodhaaaa,1,0.67007023,23,0.043478260869565216,56,217,292,188.33333333333334,2880
22843671,Cydney W Chikalema,5,0.60412395,12,0.4166666666666667,52,46,468,188.66666666666666,2892
16688100,Ke945,1,0.59260213,1,1,56,1,510,189,2893
22880558,MerVik1704,6,0.5889875,6,1,51,1,517,189.66666666666666,2899
22681932,drivieramaklari,1,0.6692461,23,0.043478260869565216,56,217,296,189.66666666666666,2922
22885756,Orkhan A,3,0.6107846,11,0.2727272727272727,54,72,445,190.33333333333334,2933
22808643,astimigueles,1,0.5889804,1,1,56,1,518,191.66666666666666,2934
22286440,Cris López,3,0.58778304,3,1,54,1,520,191.66666666666666,2937
22869092,Simon Sustrans,3,0.5979933,5,0.6,54,29,492,191.66666666666666,2942
20656000,Vince The Mapper,1,0.5874574,1,1,56,1,522,193,2943
22596826,Nerea Notario,1,0.5874157,1,1,56,1,523,193.33333333333334,2944
20218341,Pulkit Rathi,1,0.58671004,1,1,56,1,524,193.66666666666666,2945
22780478,Simvanh,1,0.63212156,9,0.1111111111111111,56,144,382,194,2954
22861828,Raf332,1,0.58650506,1,1,56,1,527,194.66666666666666,2955
22882638,eokeefe,4,0.58841753,5,0.8,53,14,519,195.33333333333334,2960
22887797,KartografUa,2,0.6005808,5,0.4,55,50,481,195.33333333333334,2965
22860678,Panda_01🐼,2,0.5864016,2,1,55,1,530,195.33333333333334,2967
22820942,PDH144,1,0.5864051,1,1,56,1,529,195.33333333333334,2968
21691710,Tenzing79,2,0.5859049,2,1,55,1,532,196,2970
22769734,riverendaesthetics,1,0.60322696,3,0.3333333333333333,56,61,472,196.33333333333334,2973
10036387,Macie33k,2,0.5924138,3,0.6666666666666666,55,23,511,196.33333333333334,2976
22706324,technohippie,1,0.728836,85,0.011764705882352941,56,365,169,196.66666666666666,3061
22573388,antxmaia,1,0.58568424,1,1,56,1,533,196.66666666666666,3062
21309875,Logan346,1,0.5953874,2,0.5,56,37,498,197,3064
21956552,Jorge L Gutiérrez Guillén,1,0.65647477,24,0.041666666666666664,56,220,315,197,3088
22879684,MAMUN6080,1,0.5854371,1,1,56,1,535,197.33333333333334,3089
22787193,Lavelas,2,0.58496255,2,1,55,1,537,197.66666666666666,3091
19985204,slithr2,4,0.6046098,16,0.25,53,79,465,199,3107
22849486,Otzie von Glühgor,1,0.59300816,2,0.5,56,37,507,200,3109
22824088,Floswe,1,0.6107068,5,0.2,56,99,446,200.33333333333334,3114
562349,Balanila,1,0.63521653,14,0.07142857142857142,56,172,373,200.33333333333334,3128
22833800,Matogbei Désiré,1,0.58275235,1,1,56,1,544,200.33333333333334,3129
22804208,Bruno_N,1,0.59292513,2,0.5,56,37,508,200.33333333333334,3131
22891574,delpadam,1,0.5826142,1,1,56,1,545,200.66666666666666,3132
11521359,Huuummaaiirrr,2,0.58253825,2,1,55,1,546,200.66666666666666,3134
22789100,malakk2de,1,0.58243805,1,1,56,1,547,201.33333333333334,3135
22782119,kookycarrot,1,0.5823842,1,1,56,1,548,201.66666666666666,3136
22824826,dan_spice,1,0.5822539,1,1,56,1,549,202,3137
22748222,Anton Alekseyenko,1,0.58222765,1,1,56,1,550,202.33333333333334,3138
22632057,imacardigandisaster,2,0.6272016,22,0.09090909090909091,55,156,397,202.66666666666666,3160
22817932,VREITZ Fingerprints and Background check prep LLC,1,0.5817388,1,1,56,1,552,203,3161
22776355,ngalliers,1,0.58903587,2,0.5,56,37,516,203,3163
22866298,Unknownmatters92,3,0.58467597,4,0.75,54,18,538,203.33333333333334,3167
22837073,Maria Elisa Mattos,1,0.5813933,1,1,56,1,553,203.33333333333334,3168
20657847,Dev_Farik,1,0.6297638,13,0.07692307692307693,56,167,388,203.66666666666666,3181
21284767,The Ewil Dewil,1,0.58088833,1,1,56,1,555,204,3182
20662069,سمير حسن,2,0.5801714,2,1,55,1,557,204.33333333333334,3184
22779283,mkK1K,1,0.6012715,4,0.25,56,79,480,205,3188
22771920,Luana Belin,1,0.5800568,1,1,56,1,559,205.33333333333334,3189
22867225,Galehaut,2,0.57992357,2,1,55,1,560,205.33333333333334,3191
22705364,Aman1704,2,0.57928807,2,1,55,1,561,205.66666666666666,3193
251445,YOz,1,0.61518157,8,0.125,56,132,432,206.66666666666666,3201
22870962,Teashrock,5,0.5948733,17,0.29411764705882354,52,68,500,206.66666666666666,3218
22828229,Nick0305,16,0.5992065,76,0.21052631578947367,41,93,487,207,3294
22843773,Konnov-aometallurg,1,0.62136394,10,0.1,56,148,419,207.66666666666666,3304
22734340,Vasil_Kubapay,1,0.5758758,1,1,56,1,567,208,3305
22886514,максонДудолад,24,0.5702916,27,0.8888888888888888,33,8,583,208,3332
19058510,Congzhou Yang,1,0.5863252,2,0.5,56,37,531,208,3334
22840617,Mar Ruiz,1,0.5753913,1,1,56,1,568,208.33333333333334,3335
22884972,Yajaira Quinapallo,1,0.5752736,1,1,56,1,569,208.66666666666666,3336
22773200,lbrahlm,1,0.57479936,1,1,56,1,571,209.33333333333334,3337
22869457,Omar_Ibrahim,2,0.5850271,4,0.5,55,37,536,209.33333333333334,3341
22887642,SrHF,1,0.60545707,6,0.16666666666666666,56,111,462,209.66666666666666,3347
22679121,KVasantha,1,0.60868526,7,0.14285714285714285,56,125,449,210,3354
22832534,LukerBoss,1,0.6024987,5,0.2,56,99,476,210.33333333333334,3359
19243513,PJHARDMAN,2,0.5802541,3,0.6666666666666666,55,23,556,211.33333333333334,3362
22878517,cbj99,1,0.5838065,2,0.5,56,37,541,211.33333333333334,3364
21925242,Liasleh,1,0.6157967,10,0.1,56,148,430,211.33333333333334,3374
22798624,incensedspork,1,0.57216614,1,1,56,1,577,211.33333333333334,3375
22890772,Biggy O,1,0.58378977,2,0.5,56,37,542,211.66666666666666,3377
22856124,MagistralCrimea,1,0.5703216,1,1,56,1,582,213,3378
22594497,Gerry2011,1,0.5996182,5,0.2,56,99,485,213.33333333333334,3383
22812304,Valario127,1,0.6341481,21,0.047619047619047616,56,209,376,213.66666666666666,3404
22578854,Oliwhood,1,0.56913006,1,1,56,1,584,213.66666666666666,3405
22860541,bojue001,1,0.5689922,1,1,56,1,585,214,3406
22842360,pedro cabon,5,0.57063806,6,0.8333333333333334,52,11,580,214.33333333333334,3412
22811700,Newproductiveme,1,0.5819373,2,0.5,56,37,551,214.66666666666666,3414
22830197,SMHowe,2,0.6408342,53,0.03773584905660377,55,230,360,215,3467
22850524,godinfabien,3,0.60414755,21,0.14285714285714285,54,125,467,215.33333333333334,3488
22883184,iguanajp,1,0.59804446,5,0.2,56,99,491,215.33333333333334,3493
22794943,nhhroofing plus,1,0.56831956,1,1,56,1,590,215.66666666666666,3494
22884914,Eivus,3,0.5724375,4,0.75,54,18,576,216,3498
676018,tonezzer,1,0.589347,4,0.25,56,79,515,216.66666666666666,3502
22891646,Jasminortiz,1,0.5672147,1,1,56,1,594,217,3503
22240040,Samuel Hafen,1,0.60840106,9,0.1111111111111111,56,144,451,217,3512
22779432,junkluggerswg,1,0.56715995,1,1,56,1,595,217.33333333333334,3513
22875212,VionQaverix,1,0.5840382,3,0.3333333333333333,56,61,539,218.66666666666666,3516
19811596,Alvarabu2011,1,0.56570834,1,1,56,1,599,218.66666666666666,3517
22813838,Febryanne,1,0.56566405,1,1,56,1,600,219,3518
22872815,Ehtesh Choudhury,1,0.6040711,8,0.125,56,132,469,219,3526
22826361,Mami Karen 22,1,0.5655095,1,1,56,1,601,219.33333333333334,3527
22781430,idm12,1,0.5760261,2,0.5,56,37,566,219.66666666666666,3529
12607556,Mickfung,1,0.5828082,3,0.3333333333333333,56,61,543,220,3532
14180424,NotLostbutWandering,1,0.5864328,4,0.25,56,79,528,221,3536
22837641,water-1234,1,0.56436247,1,1,56,1,606,221,3537
22694257,MYDC2,2,0.5801127,5,0.4,55,50,558,221,3542
22769015,KUMAMOTOワーカーズ,1,0.5641515,1,1,56,1,607,221.33333333333334,3543
22867414,andrewnyr,1,0.61233556,13,0.07692307692307693,56,167,441,221.33333333333334,3556
22891576,AlexCuervo,1,0.6013534,8,0.125,56,132,478,222,3564
22881514,Vladislavvz,1,0.5743276,2,0.5,56,37,573,222,3566
22881420,AndreiLav,1,0.56350803,1,1,56,1,610,222.33333333333334,3567
22842324,AmiraslanDev,1,0.5634339,1,1,56,1,611,222.66666666666666,3568
22838442,mstrong_10,1,0.63323045,28,0.03571428571428571,56,236,379,223.66666666666666,3596
22583236,Icey_Teas,1,0.5619449,1,1,56,1,615,224,3597
22844271,juanpetit91,1,0.69840336,114,0.008771929824561403,56,391,229,225.33333333333334,3711
22285768,KRBT,1,0.5604848,1,1,56,1,621,226,3712
22681454,Ormhaugen,1,0.5599136,1,1,56,1,622,226.33333333333334,3713
22749017,LittleMiller,6,0.567805,12,0.5,51,37,592,226.66666666666666,3725
22876387,edgargaza,1,0.5684896,2,0.5,56,37,587,226.66666666666666,3727
22852676,yanndavid84,18,0.56369185,33,0.5454545454545454,39,33,608,226.66666666666666,3760
22730381,Maddyk283,1,0.5684253,2,0.5,56,37,588,227,3762
22821030,Robert Sharkey,2,0.59671867,16,0.125,55,132,495,227.33333333333334,3778
16833383,StaleZombie,1,0.60005146,9,0.1111111111111111,56,144,484,228,3787
2822287,YOTTABAR,1,0.5673187,2,0.5,56,37,593,228.66666666666666,3789
22792992,Mikachelus,1,0.58777565,6,0.16666666666666666,56,111,521,229.33333333333334,3795
20747379,AcueductoGuadalupe,2,0.5666813,4,0.5,55,37,596,229.33333333333334,3799
14151595,Armando Monteverde,1,0.556297,1,1,56,1,633,230,3800
22681975,Kayla2002,1,0.59830445,9,0.1111111111111111,56,144,490,230,3809
22288911,rararav_ha,1,0.5560495,1,1,56,1,634,230.33333333333334,3810
22846322,Millenial94,1,0.5740232,3,0.3333333333333333,56,61,574,230.33333333333334,3813
22545188,layfish,1,0.586539,6,0.16666666666666666,56,111,525,230.66666666666666,3819
22814852,Robbie2012,1,0.59410137,8,0.125,56,132,504,230.66666666666666,3827
22780078,Artic_Medic,1,0.55586296,1,1,56,1,635,230.66666666666666,3828
4434157,cuscoexplorer,1,0.571262,3,0.3333333333333333,56,61,578,231.66666666666666,3831
8811041,duffman19,1,0.56456083,2,0.5,56,37,604,232.33333333333334,3833
21623459,Sf Yw,2,0.58091336,9,0.2222222222222222,55,88,554,232.33333333333334,3842
22537728,Lydia obx,3,0.55879474,4,0.75,54,18,625,232.33333333333334,3846
22872314,Umang Hatma,1,0.56444955,2,0.5,56,37,605,232.66666666666666,3848
20759435,ALK4$,1,0.55483675,1,1,56,1,641,232.66666666666666,3849
22865402,Veronika Saganovich,1,0.5547381,1,1,56,1,642,233,3850
18233477,NTMournesPaths,1,0.55471337,1,1,56,1,643,233.33333333333334,3851
22830076,Cynascente,1,0.55456907,1,1,56,1,644,233.66666666666666,3852
22817096,pplaymoo,1,0.5544869,1,1,56,1,645,234,3853
22792440,PayPointPub,5,0.58547914,32,0.15625,52,118,534,234.66666666666666,3885
21365667,muhammad salama,1,0.5540478,1,1,56,1,647,234.66666666666666,3886
22828352,Lilly Nguyen Cafe,1,0.5631176,2,0.5,56,37,612,235,3888
22723753,apgosm,1,0.64551187,50,0.02,56,301,348,235,3938
5177,waldyrious,1,0.6499516,56,0.017857142857142856,56,313,336,235,3994
22879977,eyw27,2,0.5571541,3,0.6666666666666666,55,23,628,235.33333333333334,3997
22873073,José252,1,0.56795585,3,0.3333333333333333,56,61,591,236,4000
18816735,Iro4ka,1,0.5517764,1,1,56,1,652,236.33333333333334,4001
22302721,MOHAMMED07,4,0.5610645,8,0.5,53,37,619,236.33333333333334,4009
2117628,tbelvin,2,0.55155003,2,1,55,1,654,236.66666666666666,4011
10436426,Dark_Valor,20,0.55110466,26,0.7692307692307693,37,16,658,237,4037
22810450,superior-june-ship,1,0.5916788,9,0.1111111111111111,56,144,512,237.33333333333334,4046
22856939,Pauvby74,1,0.55154365,1,1,56,1,655,237.33333333333334,4047
22847645,minato-wako,1,0.6083433,20,0.05,56,205,452,237.66666666666666,4067
22856691,Spacee2935,18,0.55646545,42,0.42857142857142855,39,43,632,238,4109
22787056,mokeichevaveronica,1,0.55123913,1,1,56,1,657,238,4110
22859920,Sokkaiya,2,0.5508307,2,1,55,1,660,238.66666666666666,4112
22527073,yaroslavrepin2013,2,0.5935507,22,0.09090909090909091,55,156,505,238.66666666666666,4134
22877044,Bekkaliyev Nurbek,3,0.56093556,7,0.42857142857142855,54,43,620,239,4141
22819567,KELVIN OSEI MOSES,1,0.5502825,1,1,56,1,661,239.33333333333334,4142
22848421,nikkinikkinu,1,0.5500676,1,1,56,1,662,239.66666666666666,4143
22866494,Kritheon,1,0.5578424,2,0.5,56,37,627,240,4145
22712201,alirezaesm78,1,0.54979736,1,1,56,1,664,240.33333333333334,4146
22778372,Benjamin Wooten,1,0.56855506,4,0.25,56,79,586,240.33333333333334,4150
8439299,Արման,1,0.58385557,7,0.14285714285714285,56,125,540,240.33333333333334,4157
22836413,Brandy Renfrow,1,0.54911536,1,1,56,1,667,241.33333333333334,4158
22844584,nuclear buzzard,3,0.5616815,8,0.375,54,53,617,241.33333333333334,4166
20683684,althasha,1,0.548936,1,1,56,1,668,241.66666666666666,4167
22829255,Hans_Vbaalen,5,0.5896993,59,0.0847457627118644,52,160,514,242,4226
22860275,wuhshawn,1,0.5865173,9,0.1111111111111111,56,144,526,242,4235
22854346,godinfabienpascal1,5,0.5658615,20,0.25,52,79,598,243,4255
21779466,Idaho Bryant,1,0.5737317,5,0.2,56,99,575,243.33333333333334,4260
22842215,Zarek1012,1,0.5470118,1,1,56,1,675,244,4261
22839240,Devanshurailtel,1,0.5554392,2,0.5,56,37,639,244,4263
22857793,Kazi Aklima,4,0.5528741,7,0.5714285714285714,53,30,650,244.33333333333334,4270
20167236,d3ef,6,0.56630063,26,0.23076923076923078,51,86,597,244.66666666666666,4296
22802338,kkkoij,2,0.5453511,2,1,55,1,678,244.66666666666666,4298
9520600,Muttaz,1,0.5464994,1,1,56,1,677,244.66666666666666,4299
22788446,frnder,2,0.5514476,3,0.6666666666666666,55,23,656,244.66666666666666,4302
22891864,kyersey,1,0.5448003,1,1,56,1,681,246,4303
22847667,rurinya,1,0.597485,17,0.058823529411764705,56,190,493,246.33333333333334,4320
22842187,johno31001,1,0.5595126,3,0.3333333333333333,56,61,623,246.66666666666666,4323
22850085,Esduy,1,0.5435517,1,1,56,1,684,247,4324
22467908,tuankhang,3,0.5427671,3,1,54,1,687,247.33333333333334,4327
18422408,HaithamMetwally,1,0.5791016,7,0.14285714285714285,56,125,562,247.66666666666666,4334
22863777,HaiJun10,1,0.5581459,3,0.3333333333333333,56,61,626,247.66666666666666,4337
22835896,TheLebNationalist,1,0.57801294,7,0.14285714285714285,56,125,564,248.33333333333334,4344
